Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
35,34,6,6,29,29,3,Train/3/00003_00015_00013.png
35,35,6,6,30,30,3,Train/3/00003_00015_00014.png
34,35,5,5,29,29,3,Train/3/00003_00015_00015.png
35,35,6,5,30,29,3,Train/3/00003_00015_00016.png
36,35,6,5,31,30,3,Train/3/00003_00015_00017.png
36,36,5,6,30,31,3,Train/3/00003_00015_00018.png
38,36,6,5,32,31,3,Train/3/00003_00015_00019.png
38,38,6,6,33,33,3,Train/3/00003_00015_00020.png
38,38,5,5,32,32,3,Train/3/00003_00015_00021.png
38,39,5,6,33,34,3,Train/3/00003_00015_00022.png
39,38,5,5,33,33,3,Train/3/00003_00015_00023.png
40,39,6,5,35,34,3,Train/3/00003_00015_00024.png
41,41,6,6,36,36,3,Train/3/00003_00015_00025.png
41,41,5,5,35,36,3,Train/3/00003_00015_00026.png
42,42,5,5,37,37,3,Train/3/00003_00015_00027.png
44,42,6,5,38,37,3,Train/3/00003_00015_00028.png
44,44,6,6,39,39,3,Train/3/00003_00015_00029.png
34,35,6,5,29,29,3,Train/3/00003_00016_00000.png
33,35,5,5,28,29,3,Train/3/00003_00016_00001.png
35,35,6,5,30,30,3,Train/3/00003_00016_00002.png
34,36,5,6,29,31,3,Train/3/00003_00016_00003.png
35,36,6,6,30,31,3,Train/3/00003_00016_00004.png
34,36,5,5,29,30,3,Train/3/00003_00016_00005.png
36,37,6,6,31,32,3,Train/3/00003_00016_00006.png
35,37,5,5,30,31,3,Train/3/00003_00016_00007.png
36,38,5,6,30,32,3,Train/3/00003_00016_00008.png
37,37,5,5,31,32,3,Train/3/00003_00016_00009.png
37,38,5,6,31,33,3,Train/3/00003_00016_00010.png
37,37,5,5,31,32,3,Train/3/00003_00016_00011.png
38,38,5,5,32,33,3,Train/3/00003_00016_00012.png
39,40,6,6,34,35,3,Train/3/00003_00016_00013.png
39,40,5,5,34,35,3,Train/3/00003_00016_00014.png
39,42,5,6,34,37,3,Train/3/00003_00016_00015.png
40,43,5,6,35,38,3,Train/3/00003_00016_00016.png
41,42,6,5,36,37,3,Train/3/00003_00016_00017.png
41,44,5,6,36,39,3,Train/3/00003_00016_00018.png
43,45,5,5,38,40,3,Train/3/00003_00016_00019.png
44,47,5,6,39,42,3,Train/3/00003_00016_00020.png
45,48,5,6,40,42,3,Train/3/00003_00016_00021.png
47,49,5,6,42,44,3,Train/3/00003_00016_00022.png
48,49,5,5,42,43,3,Train/3/00003_00016_00023.png
49,49,6,5,44,44,3,Train/3/00003_00016_00024.png
50,51,5,5,45,46,3,Train/3/00003_00016_00025.png
51,52,5,5,46,47,3,Train/3/00003_00016_00026.png
53,53,6,5,48,48,3,Train/3/00003_00016_00027.png
54,55,6,5,49,50,3,Train/3/00003_00016_00028.png
56,59,5,6,51,54,3,Train/3/00003_00016_00029.png
34,34,5,5,29,29,3,Train/3/00003_00017_00000.png
37,36,6,5,32,31,3,Train/3/00003_00017_00001.png
37,36,6,5,32,31,3,Train/3/00003_00017_00002.png
36,37,5,5,31,31,3,Train/3/00003_00017_00003.png
37,37,5,5,32,32,3,Train/3/00003_00017_00004.png
40,40,6,6,35,35,3,Train/3/00003_00017_00005.png
41,39,6,5,35,34,3,Train/3/00003_00017_00006.png
41,42,5,6,35,36,3,Train/3/00003_00017_00007.png
41,43,5,6,36,37,3,Train/3/00003_00017_00008.png
43,43,6,6,38,38,3,Train/3/00003_00017_00009.png
44,43,6,5,39,38,3,Train/3/00003_00017_00010.png
44,44,5,5,39,39,3,Train/3/00003_00017_00011.png
47,46,6,5,42,41,3,Train/3/00003_00017_00012.png
48,48,6,6,43,43,3,Train/3/00003_00017_00013.png
48,51,5,6,43,46,3,Train/3/00003_00017_00014.png
50,52,5,5,45,47,3,Train/3/00003_00017_00015.png
51,54,5,6,46,49,3,Train/3/00003_00017_00016.png
54,56,5,5,49,51,3,Train/3/00003_00017_00017.png
56,57,6,5,51,52,3,Train/3/00003_00017_00018.png
57,59,5,5,52,54,3,Train/3/00003_00017_00019.png
59,62,5,6,54,57,3,Train/3/00003_00017_00020.png
64,67,5,6,58,61,3,Train/3/00003_00017_00021.png
67,69,6,7,61,63,3,Train/3/00003_00017_00022.png
73,76,7,7,67,70,3,Train/3/00003_00017_00023.png
75,82,6,7,69,75,3,Train/3/00003_00017_00024.png
80,85,7,7,73,78,3,Train/3/00003_00017_00025.png
89,94,8,8,82,86,3,Train/3/00003_00017_00026.png
94,100,8,9,86,92,3,Train/3/00003_00017_00027.png
108,112,10,10,99,103,3,Train/3/00003_00017_00028.png
113,119,10,11,104,109,3,Train/3/00003_00017_00029.png
30,30,5,5,25,25,3,Train/3/00003_00018_00000.png
30,31,5,6,25,26,3,Train/3/00003_00018_00001.png
32,31,6,5,27,26,3,Train/3/00003_00018_00002.png
33,32,6,5,28,27,3,Train/3/00003_00018_00003.png
34,33,6,5,29,28,3,Train/3/00003_00018_00004.png
35,34,6,5,30,29,3,Train/3/00003_00018_00005.png
35,35,5,5,30,30,3,Train/3/00003_00018_00006.png
37,36,6,5,32,31,3,Train/3/00003_00018_00007.png
36,36,5,5,31,31,3,Train/3/00003_00018_00008.png
36,37,5,6,31,32,3,Train/3/00003_00018_00009.png
39,39,6,6,34,34,3,Train/3/00003_00018_00010.png
41,41,6,6,36,36,3,Train/3/00003_00018_00011.png
41,42,5,6,36,37,3,Train/3/00003_00018_00012.png
44,44,6,6,39,39,3,Train/3/00003_00018_00013.png
43,44,5,6,38,39,3,Train/3/00003_00018_00014.png
46,46,6,6,41,41,3,Train/3/00003_00018_00015.png
47,47,5,5,42,42,3,Train/3/00003_00018_00016.png
48,49,5,6,43,44,3,Train/3/00003_00018_00017.png
50,49,6,5,45,44,3,Train/3/00003_00018_00018.png
54,53,6,5,49,48,3,Train/3/00003_00018_00019.png
54,55,5,6,49,50,3,Train/3/00003_00018_00020.png
57,58,5,6,52,53,3,Train/3/00003_00018_00021.png
60,59,6,5,55,54,3,Train/3/00003_00018_00022.png
62,62,5,5,57,57,3,Train/3/00003_00018_00023.png
70,71,6,7,64,65,3,Train/3/00003_00018_00024.png
77,77,7,7,71,71,3,Train/3/00003_00018_00025.png
85,85,7,7,78,78,3,Train/3/00003_00018_00026.png
95,95,8,8,87,87,3,Train/3/00003_00018_00027.png
106,107,9,10,97,98,3,Train/3/00003_00018_00028.png
122,123,10,11,112,113,3,Train/3/00003_00018_00029.png
32,32,5,5,27,27,3,Train/3/00003_00019_00000.png
34,34,6,6,29,29,3,Train/3/00003_00019_00001.png
33,33,6,5,28,28,3,Train/3/00003_00019_00002.png
33,34,5,5,28,29,3,Train/3/00003_00019_00003.png
33,35,5,6,28,30,3,Train/3/00003_00019_00004.png
34,36,5,6,29,31,3,Train/3/00003_00019_00005.png
34,36,5,6,29,31,3,Train/3/00003_00019_00006.png
34,36,5,6,29,31,3,Train/3/00003_00019_00007.png
35,35,6,5,30,30,3,Train/3/00003_00019_00008.png
36,36,6,5,31,31,3,Train/3/00003_00019_00009.png
37,38,6,6,32,33,3,Train/3/00003_00019_00010.png
37,38,5,5,32,33,3,Train/3/00003_00019_00011.png
39,39,6,5,34,34,3,Train/3/00003_00019_00012.png
39,40,6,6,34,35,3,Train/3/00003_00019_00013.png
40,39,6,5,35,34,3,Train/3/00003_00019_00014.png
41,40,6,5,36,35,3,Train/3/00003_00019_00015.png
42,42,6,6,37,37,3,Train/3/00003_00019_00016.png
42,42,6,6,37,37,3,Train/3/00003_00019_00017.png
42,42,6,6,37,37,3,Train/3/00003_00019_00018.png
43,43,5,6,38,38,3,Train/3/00003_00019_00019.png
43,42,5,5,38,37,3,Train/3/00003_00019_00020.png
43,43,5,6,38,38,3,Train/3/00003_00019_00021.png
44,42,6,5,39,37,3,Train/3/00003_00019_00022.png
44,43,5,5,39,38,3,Train/3/00003_00019_00023.png
44,43,5,6,39,38,3,Train/3/00003_00019_00024.png
45,44,5,6,40,39,3,Train/3/00003_00019_00025.png
46,43,6,5,41,38,3,Train/3/00003_00019_00026.png
47,45,5,5,42,40,3,Train/3/00003_00019_00027.png
47,45,5,5,42,40,3,Train/3/00003_00019_00028.png
49,48,5,6,44,43,3,Train/3/00003_00019_00029.png
29,29,5,5,24,24,3,Train/3/00003_00020_00000.png
29,30,5,6,24,25,3,Train/3/00003_00020_00001.png
29,31,5,6,24,26,3,Train/3/00003_00020_00002.png
29,30,6,6,24,25,3,Train/3/00003_00020_00003.png
29,31,5,6,24,26,3,Train/3/00003_00020_00004.png
29,30,6,5,24,25,3,Train/3/00003_00020_00005.png
30,31,6,5,25,26,3,Train/3/00003_00020_00006.png
30,31,5,6,25,26,3,Train/3/00003_00020_00007.png
34,33,6,5,29,28,3,Train/3/00003_00020_00008.png
34,34,6,6,29,29,3,Train/3/00003_00020_00009.png
32,33,5,6,27,28,3,Train/3/00003_00020_00010.png
33,34,5,6,28,29,3,Train/3/00003_00020_00011.png
35,34,6,5,30,29,3,Train/3/00003_00020_00012.png
38,38,6,6,33,33,3,Train/3/00003_00020_00013.png
38,38,5,5,33,33,3,Train/3/00003_00020_00014.png
40,40,6,6,35,35,3,Train/3/00003_00020_00015.png
38,38,5,5,33,33,3,Train/3/00003_00020_00016.png
40,40,6,6,35,35,3,Train/3/00003_00020_00017.png
42,42,6,6,37,37,3,Train/3/00003_00020_00018.png
42,42,6,6,37,37,3,Train/3/00003_00020_00019.png
43,44,6,6,38,39,3,Train/3/00003_00020_00020.png
45,44,6,5,40,39,3,Train/3/00003_00020_00021.png
45,47,5,6,40,42,3,Train/3/00003_00020_00022.png
48,47,6,5,43,42,3,Train/3/00003_00020_00023.png
50,50,6,6,45,45,3,Train/3/00003_00020_00024.png
51,51,6,5,46,46,3,Train/3/00003_00020_00025.png
52,53,5,6,47,48,3,Train/3/00003_00020_00026.png
56,56,5,5,51,51,3,Train/3/00003_00020_00027.png
58,59,5,6,53,54,3,Train/3/00003_00020_00028.png
61,60,5,5,56,55,3,Train/3/00003_00020_00029.png
27,29,5,5,22,24,3,Train/3/00003_00021_00000.png
29,31,5,5,24,26,3,Train/3/00003_00021_00001.png
30,33,5,6,25,28,3,Train/3/00003_00021_00002.png
31,32,6,5,26,27,3,Train/3/00003_00021_00003.png
31,32,6,5,26,27,3,Train/3/00003_00021_00004.png
31,32,5,5,26,27,3,Train/3/00003_00021_00005.png
31,31,5,5,26,26,3,Train/3/00003_00021_00006.png
33,33,5,5,28,28,3,Train/3/00003_00021_00007.png
34,33,6,5,29,28,3,Train/3/00003_00021_00008.png
35,35,6,6,30,30,3,Train/3/00003_00021_00009.png
35,35,6,5,30,30,3,Train/3/00003_00021_00010.png
35,38,6,6,30,33,3,Train/3/00003_00021_00011.png
35,38,5,6,30,33,3,Train/3/00003_00021_00012.png
38,41,6,6,33,36,3,Train/3/00003_00021_00013.png
40,43,5,6,35,38,3,Train/3/00003_00021_00014.png
42,44,6,6,37,39,3,Train/3/00003_00021_00015.png
41,44,5,6,36,39,3,Train/3/00003_00021_00016.png
43,46,5,6,38,41,3,Train/3/00003_00021_00017.png
46,48,5,6,41,43,3,Train/3/00003_00021_00018.png
45,48,5,6,40,43,3,Train/3/00003_00021_00019.png
48,51,5,6,43,46,3,Train/3/00003_00021_00020.png
50,52,5,6,45,47,3,Train/3/00003_00021_00021.png
54,56,5,6,49,51,3,Train/3/00003_00021_00022.png
56,57,5,6,51,52,3,Train/3/00003_00021_00023.png
60,62,5,6,55,57,3,Train/3/00003_00021_00024.png
68,68,7,6,62,62,3,Train/3/00003_00021_00025.png
74,74,7,6,68,68,3,Train/3/00003_00021_00026.png
80,81,7,7,73,74,3,Train/3/00003_00021_00027.png
96,97,8,9,88,89,3,Train/3/00003_00021_00028.png
110,113,9,10,101,104,3,Train/3/00003_00021_00029.png
27,29,5,6,22,24,3,Train/3/00003_00022_00000.png
27,29,5,5,22,24,3,Train/3/00003_00022_00001.png
28,31,5,6,23,26,3,Train/3/00003_00022_00002.png
28,31,5,6,23,26,3,Train/3/00003_00022_00003.png
29,30,5,5,24,25,3,Train/3/00003_00022_00004.png
29,29,6,5,24,24,3,Train/3/00003_00022_00005.png
30,31,5,5,25,26,3,Train/3/00003_00022_00006.png
31,33,5,6,26,28,3,Train/3/00003_00022_00007.png
30,32,5,6,25,27,3,Train/3/00003_00022_00008.png
32,34,6,6,27,29,3,Train/3/00003_00022_00009.png
31,32,5,5,26,27,3,Train/3/00003_00022_00010.png
33,34,5,5,28,29,3,Train/3/00003_00022_00011.png
33,33,6,5,28,28,3,Train/3/00003_00022_00012.png
35,36,6,5,30,31,3,Train/3/00003_00022_00013.png
34,36,5,5,29,31,3,Train/3/00003_00022_00014.png
35,37,6,6,30,32,3,Train/3/00003_00022_00015.png
36,38,6,5,31,33,3,Train/3/00003_00022_00016.png
39,40,5,5,34,35,3,Train/3/00003_00022_00017.png
39,42,5,6,34,37,3,Train/3/00003_00022_00018.png
41,42,6,6,36,37,3,Train/3/00003_00022_00019.png
42,43,6,6,37,38,3,Train/3/00003_00022_00020.png
43,44,6,5,38,39,3,Train/3/00003_00022_00021.png
44,45,6,5,39,40,3,Train/3/00003_00022_00022.png
47,48,5,6,42,43,3,Train/3/00003_00022_00023.png
47,50,5,6,42,45,3,Train/3/00003_00022_00024.png
52,52,6,5,47,47,3,Train/3/00003_00022_00025.png
54,54,5,5,49,49,3,Train/3/00003_00022_00026.png
58,59,5,6,53,54,3,Train/3/00003_00022_00027.png
60,61,5,6,55,56,3,Train/3/00003_00022_00028.png
64,67,6,6,59,61,3,Train/3/00003_00022_00029.png
28,27,6,5,23,22,3,Train/3/00003_00023_00000.png
28,29,5,6,23,24,3,Train/3/00003_00023_00001.png
29,29,6,6,24,24,3,Train/3/00003_00023_00002.png
29,29,5,5,24,24,3,Train/3/00003_00023_00003.png
29,30,5,6,24,25,3,Train/3/00003_00023_00004.png
30,31,5,6,25,26,3,Train/3/00003_00023_00005.png
31,31,5,5,26,26,3,Train/3/00003_00023_00006.png
32,34,5,6,27,29,3,Train/3/00003_00023_00007.png
33,33,6,5,28,28,3,Train/3/00003_00023_00008.png
33,34,6,6,28,29,3,Train/3/00003_00023_00009.png
34,35,5,5,29,30,3,Train/3/00003_00023_00010.png
36,36,6,5,31,31,3,Train/3/00003_00023_00011.png
38,38,6,5,33,33,3,Train/3/00003_00023_00012.png
38,39,6,6,33,34,3,Train/3/00003_00023_00013.png
39,40,6,6,34,35,3,Train/3/00003_00023_00014.png
41,41,6,5,36,36,3,Train/3/00003_00023_00015.png
41,42,5,5,36,37,3,Train/3/00003_00023_00016.png
43,43,5,5,38,38,3,Train/3/00003_00023_00017.png
46,46,6,6,41,41,3,Train/3/00003_00023_00018.png
47,47,6,6,42,42,3,Train/3/00003_00023_00019.png
49,49,5,5,44,44,3,Train/3/00003_00023_00020.png
52,54,5,5,47,49,3,Train/3/00003_00023_00021.png
57,58,6,5,52,53,3,Train/3/00003_00023_00022.png
60,60,6,5,55,55,3,Train/3/00003_00023_00023.png
69,68,7,7,63,62,3,Train/3/00003_00023_00024.png
74,75,6,6,68,69,3,Train/3/00003_00023_00025.png
85,86,8,8,78,79,3,Train/3/00003_00023_00026.png
95,96,8,9,87,88,3,Train/3/00003_00023_00027.png
108,107,10,10,99,98,3,Train/3/00003_00023_00028.png
135,133,11,12,124,122,3,Train/3/00003_00023_00029.png
27,28,6,6,22,23,3,Train/3/00003_00024_00000.png
29,30,6,6,24,25,3,Train/3/00003_00024_00001.png
29,30,5,5,24,25,3,Train/3/00003_00024_00002.png
29,31,5,6,24,26,3,Train/3/00003_00024_00003.png
30,31,5,5,25,26,3,Train/3/00003_00024_00004.png
30,31,5,6,25,26,3,Train/3/00003_00024_00005.png
30,30,5,5,25,25,3,Train/3/00003_00024_00006.png
32,32,6,6,27,27,3,Train/3/00003_00024_00007.png
32,32,6,6,27,27,3,Train/3/00003_00024_00008.png
32,32,5,5,27,27,3,Train/3/00003_00024_00009.png
34,34,6,6,29,29,3,Train/3/00003_00024_00010.png
33,30,5,5,28,25,3,Train/3/00003_00024_00011.png
31,28,5,5,26,23,3,Train/3/00003_00024_00012.png
32,28,6,5,27,23,3,Train/3/00003_00024_00013.png
33,28,5,5,28,23,3,Train/3/00003_00024_00014.png
34,32,5,6,29,27,3,Train/3/00003_00024_00015.png
34,32,5,6,29,27,3,Train/3/00003_00024_00016.png
36,34,5,6,31,29,3,Train/3/00003_00024_00017.png
37,35,5,6,32,30,3,Train/3/00003_00024_00018.png
37,41,5,6,32,36,3,Train/3/00003_00024_00019.png
39,43,5,6,34,38,3,Train/3/00003_00024_00020.png
43,46,6,6,38,41,3,Train/3/00003_00024_00021.png
43,46,5,5,38,41,3,Train/3/00003_00024_00022.png
46,48,6,5,41,43,3,Train/3/00003_00024_00023.png
47,49,6,5,42,44,3,Train/3/00003_00024_00024.png
47,51,5,6,42,46,3,Train/3/00003_00024_00025.png
49,51,5,6,44,46,3,Train/3/00003_00024_00026.png
52,53,5,5,47,48,3,Train/3/00003_00024_00027.png
53,55,5,6,48,50,3,Train/3/00003_00024_00028.png
58,58,6,5,53,53,3,Train/3/00003_00024_00029.png
28,31,5,6,23,26,3,Train/3/00003_00025_00000.png
28,31,5,6,23,26,3,Train/3/00003_00025_00001.png
28,30,5,5,23,25,3,Train/3/00003_00025_00002.png
30,31,5,5,25,26,3,Train/3/00003_00025_00003.png
31,31,6,5,26,26,3,Train/3/00003_00025_00004.png
29,30,5,5,24,25,3,Train/3/00003_00025_00005.png
30,31,6,6,25,26,3,Train/3/00003_00025_00006.png
32,33,6,6,27,28,3,Train/3/00003_00025_00007.png
32,32,6,5,27,27,3,Train/3/00003_00025_00008.png
32,34,5,6,27,29,3,Train/3/00003_00025_00009.png
33,34,5,5,28,29,3,Train/3/00003_00025_00010.png
34,34,5,5,29,29,3,Train/3/00003_00025_00011.png
36,37,5,6,31,32,3,Train/3/00003_00025_00012.png
36,36,5,5,31,31,3,Train/3/00003_00025_00013.png
36,36,5,5,31,31,3,Train/3/00003_00025_00014.png
38,38,6,6,33,33,3,Train/3/00003_00025_00015.png
40,40,5,5,35,35,3,Train/3/00003_00025_00016.png
42,42,5,5,37,37,3,Train/3/00003_00025_00017.png
43,44,5,5,38,39,3,Train/3/00003_00025_00018.png
44,45,5,6,39,40,3,Train/3/00003_00025_00019.png
46,47,5,6,41,42,3,Train/3/00003_00025_00020.png
47,48,5,6,42,43,3,Train/3/00003_00025_00021.png
50,49,6,5,45,44,3,Train/3/00003_00025_00022.png
52,51,6,5,47,46,3,Train/3/00003_00025_00023.png
54,53,6,6,49,48,3,Train/3/00003_00025_00024.png
56,56,5,6,51,51,3,Train/3/00003_00025_00025.png
61,60,6,6,56,55,3,Train/3/00003_00025_00026.png
64,64,5,6,59,59,3,Train/3/00003_00025_00027.png
69,65,7,6,63,60,3,Train/3/00003_00025_00028.png
75,73,7,7,69,67,3,Train/3/00003_00025_00029.png
26,25,6,5,21,20,3,Train/3/00003_00026_00000.png
26,27,5,6,21,22,3,Train/3/00003_00026_00001.png
27,28,5,6,22,23,3,Train/3/00003_00026_00002.png
27,28,5,6,22,23,3,Train/3/00003_00026_00003.png
27,28,5,6,22,23,3,Train/3/00003_00026_00004.png
28,27,6,5,23,22,3,Train/3/00003_00026_00005.png
28,28,5,5,23,23,3,Train/3/00003_00026_00006.png
29,29,5,5,23,23,3,Train/3/00003_00026_00007.png
29,29,6,5,24,24,3,Train/3/00003_00026_00008.png
30,31,6,6,25,26,3,Train/3/00003_00026_00009.png
30,30,5,5,25,25,3,Train/3/00003_00026_00010.png
32,31,5,5,26,26,3,Train/3/00003_00026_00011.png
33,33,6,6,28,28,3,Train/3/00003_00026_00012.png
34,33,6,5,29,28,3,Train/3/00003_00026_00013.png
34,34,5,5,29,29,3,Train/3/00003_00026_00014.png
37,37,6,6,31,31,3,Train/3/00003_00026_00015.png
37,38,5,6,32,33,3,Train/3/00003_00026_00016.png
38,38,5,5,32,32,3,Train/3/00003_00026_00017.png
38,39,5,5,33,33,3,Train/3/00003_00026_00018.png
40,39,6,5,35,34,3,Train/3/00003_00026_00019.png
42,41,6,5,37,36,3,Train/3/00003_00026_00020.png
42,43,5,6,37,38,3,Train/3/00003_00026_00021.png
46,45,6,6,40,40,3,Train/3/00003_00026_00022.png
48,48,6,6,43,43,3,Train/3/00003_00026_00023.png
49,50,6,6,44,45,3,Train/3/00003_00026_00024.png
52,54,6,6,46,48,3,Train/3/00003_00026_00025.png
54,56,6,6,48,50,3,Train/3/00003_00026_00026.png
57,59,5,5,51,53,3,Train/3/00003_00026_00027.png
63,65,6,6,58,60,3,Train/3/00003_00026_00028.png
69,71,6,6,62,64,3,Train/3/00003_00026_00029.png
28,29,6,5,23,24,3,Train/3/00003_00027_00000.png
28,30,6,6,23,25,3,Train/3/00003_00027_00001.png
26,28,5,6,21,23,3,Train/3/00003_00027_00002.png
28,29,6,6,23,24,3,Train/3/00003_00027_00003.png
27,29,5,6,22,24,3,Train/3/00003_00027_00004.png
28,29,5,5,23,24,3,Train/3/00003_00027_00005.png
29,30,5,5,23,24,3,Train/3/00003_00027_00006.png
29,31,5,5,24,26,3,Train/3/00003_00027_00007.png
30,32,6,6,25,27,3,Train/3/00003_00027_00008.png
29,31,5,5,24,26,3,Train/3/00003_00027_00009.png
30,31,5,5,25,26,3,Train/3/00003_00027_00010.png
31,34,5,6,26,29,3,Train/3/00003_00027_00011.png
33,35,6,6,28,30,3,Train/3/00003_00027_00012.png
32,35,5,6,27,30,3,Train/3/00003_00027_00013.png
35,34,6,5,30,29,3,Train/3/00003_00027_00014.png
34,38,5,6,29,33,3,Train/3/00003_00027_00015.png
36,37,6,5,31,32,3,Train/3/00003_00027_00016.png
36,38,6,5,31,33,3,Train/3/00003_00027_00017.png
38,39,6,5,33,34,3,Train/3/00003_00027_00018.png
39,41,5,5,34,36,3,Train/3/00003_00027_00019.png
40,42,6,5,35,37,3,Train/3/00003_00027_00020.png
42,45,6,5,37,40,3,Train/3/00003_00027_00021.png
43,46,6,5,38,41,3,Train/3/00003_00027_00022.png
44,49,5,6,39,44,3,Train/3/00003_00027_00023.png
46,51,5,6,41,46,3,Train/3/00003_00027_00024.png
48,51,6,5,43,46,3,Train/3/00003_00027_00025.png
51,55,6,6,46,50,3,Train/3/00003_00027_00026.png
54,58,6,5,49,53,3,Train/3/00003_00027_00027.png
57,63,5,6,52,58,3,Train/3/00003_00027_00028.png
62,71,5,7,57,65,3,Train/3/00003_00027_00029.png
26,27,6,6,21,22,3,Train/3/00003_00028_00000.png
26,28,5,6,20,23,3,Train/3/00003_00028_00001.png
27,29,6,6,22,24,3,Train/3/00003_00028_00002.png
26,28,5,5,21,23,3,Train/3/00003_00028_00003.png
26,29,5,5,21,23,3,Train/3/00003_00028_00004.png
27,30,5,6,22,25,3,Train/3/00003_00028_00005.png
28,29,6,5,23,24,3,Train/3/00003_00028_00006.png
27,30,5,5,22,24,3,Train/3/00003_00028_00007.png
29,32,5,6,23,26,3,Train/3/00003_00028_00008.png
30,32,5,6,25,27,3,Train/3/00003_00028_00009.png
30,31,5,5,25,26,3,Train/3/00003_00028_00010.png
29,31,6,6,24,26,3,Train/3/00003_00028_00011.png
32,33,6,5,27,28,3,Train/3/00003_00028_00012.png
31,34,5,6,26,29,3,Train/3/00003_00028_00013.png
33,35,5,6,28,30,3,Train/3/00003_00028_00014.png
35,36,6,6,29,30,3,Train/3/00003_00028_00015.png
36,37,6,6,31,32,3,Train/3/00003_00028_00016.png
35,37,6,5,30,32,3,Train/3/00003_00028_00017.png
37,39,6,5,32,34,3,Train/3/00003_00028_00018.png
38,40,6,5,33,34,3,Train/3/00003_00028_00019.png
40,42,6,6,35,37,3,Train/3/00003_00028_00020.png
40,44,5,6,35,39,3,Train/3/00003_00028_00021.png
41,45,6,6,36,40,3,Train/3/00003_00028_00022.png
43,44,6,5,38,39,3,Train/3/00003_00028_00023.png
47,48,6,5,42,43,3,Train/3/00003_00028_00024.png
48,51,6,5,43,46,3,Train/3/00003_00028_00025.png
49,52,5,5,44,47,3,Train/3/00003_00028_00026.png
50,53,5,5,45,48,3,Train/3/00003_00028_00027.png
55,59,5,5,50,54,3,Train/3/00003_00028_00028.png
61,65,6,6,56,60,3,Train/3/00003_00028_00029.png
27,25,5,5,21,20,3,Train/3/00003_00029_00000.png
29,28,6,6,23,22,3,Train/3/00003_00029_00001.png
29,27,6,5,24,22,3,Train/3/00003_00029_00002.png
30,29,6,6,25,24,3,Train/3/00003_00029_00003.png
30,29,6,6,25,24,3,Train/3/00003_00029_00004.png
31,30,6,6,26,25,3,Train/3/00003_00029_00005.png
30,29,5,5,25,24,3,Train/3/00003_00029_00006.png
30,30,5,6,25,25,3,Train/3/00003_00029_00007.png
30,29,5,5,25,24,3,Train/3/00003_00029_00008.png
30,29,5,5,25,24,3,Train/3/00003_00029_00009.png
32,31,6,5,27,25,3,Train/3/00003_00029_00010.png
32,33,5,6,27,27,3,Train/3/00003_00029_00011.png
35,33,6,5,29,27,3,Train/3/00003_00029_00012.png
35,35,5,6,30,30,3,Train/3/00003_00029_00013.png
37,36,6,6,32,31,3,Train/3/00003_00029_00014.png
37,36,5,6,31,31,3,Train/3/00003_00029_00015.png
37,36,5,5,32,31,3,Train/3/00003_00029_00016.png
39,40,5,6,34,34,3,Train/3/00003_00029_00017.png
42,40,6,5,36,34,3,Train/3/00003_00029_00018.png
41,42,5,6,36,36,3,Train/3/00003_00029_00019.png
44,44,6,6,39,38,3,Train/3/00003_00029_00020.png
45,44,6,5,40,39,3,Train/3/00003_00029_00021.png
47,47,6,6,42,42,3,Train/3/00003_00029_00022.png
49,50,5,6,44,45,3,Train/3/00003_00029_00023.png
53,52,6,5,48,47,3,Train/3/00003_00029_00024.png
55,56,5,5,50,51,3,Train/3/00003_00029_00025.png
63,64,5,6,57,58,3,Train/3/00003_00029_00026.png
63,65,6,6,58,59,3,Train/3/00003_00029_00027.png
70,72,6,7,64,65,3,Train/3/00003_00029_00028.png
81,80,8,7,74,73,3,Train/3/00003_00029_00029.png
26,26,6,5,21,21,3,Train/3/00003_00030_00000.png
26,28,5,6,20,22,3,Train/3/00003_00030_00001.png
26,28,5,6,21,23,3,Train/3/00003_00030_00002.png
27,28,5,5,22,23,3,Train/3/00003_00030_00003.png
29,29,6,5,24,24,3,Train/3/00003_00030_00004.png
30,29,6,5,24,24,3,Train/3/00003_00030_00005.png
29,29,5,5,23,24,3,Train/3/00003_00030_00006.png
29,31,5,6,24,26,3,Train/3/00003_00030_00007.png
31,31,6,5,26,26,3,Train/3/00003_00030_00008.png
32,33,6,6,27,28,3,Train/3/00003_00030_00009.png
32,34,5,6,26,28,3,Train/3/00003_00030_00010.png
33,34,5,5,27,28,3,Train/3/00003_00030_00011.png
35,35,6,5,30,30,3,Train/3/00003_00030_00012.png
36,37,5,6,30,32,3,Train/3/00003_00030_00013.png
37,39,5,6,31,33,3,Train/3/00003_00030_00014.png
39,40,5,5,33,34,3,Train/3/00003_00030_00015.png
